id,link,cooktime,calories,servingsize,carbs,fats,proteines,description,directions,insertdate,image
90206d54-114a-4aab-904f-f394ebc3dfc5,https://myfridgefood.com/recipes/appetizer/fried-green-tomatoes/,20.0,375.0,4.0,47.0,17.0,9.0,,"directions                          1 Cut unpeeled tomatoes into 1/2 inch slices. Sprinkle slices with salt. Let tomato slices stand for 5 minutes. Meanwhile, place in separate shallow bowls: the flour and Cajun seasoning (if using), buttermilk and egg, and bread crumbs and cornmeal. 2 Heat the peanut oil in a skillet on medium heat. Beat the egg and the buttermilk together. Dip tomato slices in the flour-seasoning mix, then buttermilk-egg mixture, then the cornmeal-bread crumb mix. In the skillet, fry half of the coated tomato slices at a time, for 3-5 minutes on each side or until brown. Set the cooked tomatoes on paper towels to drain. 4 per dish  more at simplyrecipes.com",2024-08-22,http://myfridgefood.com/Media/Recipe/13501445930001-006.jpg
904c1d27-0c3d-45ca-95d8-3afebdc63e61,https://myfridgefood.com/recipes/dips-and-sauces/spicey-pasta-sauce/,45.0,83.0,8.0,8.0,6.0,2.0,,"directions                          1 Heat oil in a five to six quart pot over moderately high heat.  2 Add garlic and pepper flake, saute until golden. Be careful not to burn the garlic.  3 Stir in tomatoes and salt.  4 Simmer uncovered for 35 minutes.  5 Serve with pasta.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
906480e2-5384-4d63-ba12-8305f4d0f2da,https://myfridgefood.com/recipes/entree-pork/sweet-and-sour-pork-balls/,30.0,268.0,4.0,9.3,10.2,8.6,,"directions   Meatballs     Squeeze the sausage meat out of the cases into a bowl.   Add the onion, breadcrumbs, egg, parsley, seasonings and mush it all together.   Shake a little flour onto a chopping board and with your floured hands shape into meatballs, I made 16.   Put in the fridge to firm for 15/20 minutes.   Heat oil and fry gently until golden brown and cooked through, about 15 minutes, turning regularly.   Drain on kitchen paper.     Sweet and Sour Sauce     Combine all ingredients in a pan, cook over medium heat, stirring until sauce is thickened. It looks very murky at the beginning but it clears as it cooks.   Pour sauce over the meatballs and Enjoy!     submitted by  Food24.com - more details here !",2024-08-22,http://myfridgefood.com/media/7141/sweetandsourballscollage.jpg
9097260b-d6e7-46e6-8902-a227c66453e7,https://myfridgefood.com/recipes/sandwiches-burgers/double-double/,25.0,652.0,2.0,27.0,37.0,52.0,,"directions   1 - If you already have your meat ground up and chilled just skip to step 5 2 Combine meat in large bowl and toss to combine. Grind meat and refrigerate immediately until ready for use. Handle as gently as possible.  3 - place meat chunks on rimmed baking sheet, leaving space between each piece, and place in freezer for 10 minutes until meat is firm, but not frozen. 4 Combine meat in large bowl and toss to combine. Working in two batches, place meat cubes in food processor and pulse until medium-fine grind is achieved, about 8 to 10 one-second pulses, scraping down processor bowl as necessary. Refrigerate ground meat immediately until ready for use. Handle as gently as possible. 5 Preheat the oven or toaster oven to 400 degrees while you cook the onions: Heat 1 teaspoon oil in a 10-inch non-stick skillet over medium-high heat until shimmering. Add onions and 1/2 teaspoon salt to skillet. Reduce heat to medium low, and cook, tossing and stirring occasionally until onions are well browned, about 15 minutes. Once onions begin to sizzle heavily and appear dry, add 1 tablespoon water to skillet and stir. Continue cooking until water evaporates and onions start sizzling again. Repeat process, adding 1 tablespoon of water with each iteration until onions are meltingly soft and dark brown, about 3 times total. Transfer to a small bowl and set aside. 6 Make the sauce: Combine mayonnaise, ketchup, relish, sugar, and vinegar in small bowl. Stir to combine. 7 Place closed buns in preheated oven for 2 minutes until slightly darkened and crisped. Heat 1/2 teaspoon oil in 12-inch non-stick skillet or griddle over medium-high heat until shimmering. Open buns and add face-down to skillet. Toast until dark brown around the edges, about 1 minute total. 8 Form ground beef into four 2-ounce patties, using damp hands to press each into a patty about 3/16ths of an inch thick and 4 inches wide. Season generously with salt and pepper. Add remaining 1/2 teaspoon oil to pan, swirl to coat, and heat over medium-high heat until lightly smoking. Add burger patties and cook without moving until well browned and crusty on first side, about 2 1/2 minutes. While they are cooking, spread 1 tablespoon mustard on raw side of each patty with a spoon. Meanwhile, top each bottom bun with up half of spread, 4 slices pickles, 1 slice tomato, and lettuce. Flip patties with a thin spatula so mustard side is down and continue to cook for 1 minute. Top each patty with a slice of cheese. Divide onion mixture evenly between two patties. Place the other two patties directly on top of the onions , sandwiching them between the beef. Transfer patty stacks to bottom bun. Top with top bun, and serve immediately.",2024-08-22,http://myfridgefood.com/Media/Recipe/13511927500001-008.jpg
90a54caf-990f-4a56-b45c-6fbc608d37d7,https://myfridgefood.com/recipes/appetizer/cranberry-pinwheels/,15.0,64.0,48.0,8.0,3.0,2.0,,"directions                          1 Combine all ingredients except tortillas, mix well.  2 Divide and spread mixture evenly among tortillas.  3 Roll up tightly, wrap in plastic and refrigerate at least one hour.  4 To serve cut into 12 slices.  5 A nice variation is to add thin slices of ham on top of the spread before rolling.",2024-08-22,http://myfridgefood.com/Media/Recipe/1346221033favicon2.jpg
90ac3b46-4f88-4330-bcc9-ff31b29c80ee,https://myfridgefood.com/recipes/sandwiches-burgers/avocado-stuffed-burgers/,20.0,400.0,6.0,8.3,17.9,49.6,,"directions     Preheat your outdoor grill to medium-high heat.   Add all the ingredients, except for the avocado, to a fairly large mixing bowl and knead by hand until well combined. Form into 12 thin, equal patties, of approximately 90g (3oz) each.   Slice the avocados in half crosswise, remove the pit and then slice each half into 3 equal slices; keep the 2 larger slices to stuff the burgers   To build the burgers, place one avocado slice on six of the patties, then drop a spoonful of the  Sauce  right in the center of the avocado slices. Cover with a second meat patty, then carefully pick this up in your hands and pinch the edges with your fingers to make sure your patties are nicely sealed. Finish forming the patties with your hands so they become beautiful and nice and round.   Brush the patties with a little oil, sprinkle with salt and pepper and grill over medium-high heat for about 4-6 minutes per side, depending on desired level of doneness.     adapted recipe submitted by  TheHealthyFoodie.com - more details and original recipe here!",2024-08-22,http://myfridgefood.com/media/7242/avocadostuffedburger.jpg
90fcb53c-c198-48c4-898a-f8dd9e19160c,https://myfridgefood.com/recipes/entree-beef/best-beef-quesadillas/,20.0,412.0,4.0,16.9,17.8,44.8,,"directions     In the skillet, cook ground beef over medium heat until cooked through, drain   Stir in the refried beans, chilies, oregano, cumin, chili powder, and salt   Cook over medium-low heat for 3 minutes until heated through   Heat ANOTHER skillet to med-low heat   Brush one side of a Tortilla with butter, and place butter side down into the pan   Sprinkle cheese over the top of the tortilla   On one half on top of the tortilla, add some of the meat mix   Cook until Cheese has melted   Fold the tortilla in half, press down.   Cut into wedges and serve     from  GoooodRecipes - more here!",2024-08-22,http://myfridgefood.com/media/7744/beefquesadillas.jpg
910b86af-2962-4e6d-9471-6c57c164af55,https://myfridgefood.com/recipes/breakfast/fried-egg-and-avocado-toast/,10.0,379.0,1.0,18.4,28.9,14.4,,"directions     Toast bread   Fry eggs in a small skillet over med-high heat with a little non-stick spray (or coconut oil works too!) then top with salt and pepper for taste   Peel avocado and smash it up with the lime juice, salt and pepper   When toast is done, spread avocado evenly on both slices   Top it with the fried eggs and add additional toppings if you so desire     submitted by  SimpleGreenMoms - much more here!",2024-08-22,http://myfridgefood.com/media/6863/friedeggavocado.jpg
9126bade-67a0-4c22-bcc7-8aa4b10cdfef,https://myfridgefood.com/recipes/entree-beef/spinach-meatballs/,30.0,232.0,10.0,24.0,7.0,20.0,,"directions                          In a mixing bowl, combine the meat, spinach, bread crumbs, egg and garlic cloves. Form into 1 inch meatballs.  In a large skillet, add the olive oil and brown the meatballs on all sides. Once browned, set them aside on a plate and drain any excess grease.  Crush the garlic. Rinse the fresh herbs, pat dry and run your knife through them. In the same skillet that you browned the meatballs, add the canned tomatoes with the liquid.  Add the tomato paste plus one cans worth of water. Stir in the spices, garlic and salt and pepper.  Place the browned meatballs back into the skillet with the sauce. Cover and let simmer for 10-15 minutes.  Serve Spinach Meatballs over noodles. more at www.5dollardinners.com",2024-08-22,http://myfridgefood.com/Media/Recipe/133325503047513.jpg
914f93f2-8b85-484f-8adb-92bc7c7e60d2,https://myfridgefood.com/recipes/pasta-bilities-contest/cheesy-caprese-pasta/,20.0,319.0,6.0,44.1,10.2,13.3,,"directions     Cook pasta according to the package in a pot of salted water. When it’s completely cooked, drain leaving a little water in the pot.   Heat olive oil in a large pan over medium heat. Saute halved grape tomatoes and tomato paste in it.   Pour milk in it and stir.   Transfer the pasta into the pan with that little juice and stir.   Add in mozzarella balls and butter and cover the pan. Let them melt in the pan for about 2 minutes. Finally toss in the basil leaves and stir to combine them all well.   Serve     submitted by  GiveRecipe.com - full details and original recipe here!",2024-08-22,http://myfridgefood.com/media/7291/capresesalad.jpg
9193ae06-5acd-47ef-b2f6-5d2d6b9afeba,https://myfridgefood.com/recipes/salads-and-sides/college-broc-and-cheese/,20.0,152.0,4.0,4.0,14.0,6.0,,"directions                          1.Place broccoli in a steamer over 1 inch of boiling water, and cover. Cook until tender but still firm, about 2 to 6 minutes. Drain and transfer to a microwave safe casserole dish.  2.Pour melted butter over broccoli (use more or less, to taste) and season with salt and pepper. Sprinkle cheese over the top and microwave, on high, for 1 minute, or until cheese is melted",2024-08-22,http://myfridgefood.com/Media/Recipe/13054371450001pb.jpg
9193bd84-c073-4eec-9de1-d99e2e67d0d6,https://myfridgefood.com/recipes/appetizer/bacon-wrapped-smokies/,20.0,232.0,25.0,12.0,17.0,9.0,,"directions     Preheat oven to 375F. Cut the bacon into thirds and wrap each smokie.   Place all the wrapped smokies in a single layer in a baking dish.   Melt the stick of butter and 1 cup of brown sugar and stir until mixed well.   Pour the butter and brown sugar mixture on the Smokies and bacon.   Take the other cup of brown sugar and sprinkle evenly over the smokies.   Bake them for about 15-20 minutes and then turn the heat up to 400F for about 5 minutes or longer until the bacon becomes crispy. from  GoodRecipes - more here!",2024-08-22,http://myfridgefood.com/Media/Recipe/13329623780002.jpg
91b083c0-1db8-4832-a019-c493ce902880,https://myfridgefood.com/recipes/appetizer/grilled-cheese-on-a-stick/,10.0,78.0,12.0,4.0,5.0,4.0,,"directions                          Preheat a grill to medium-high. Arrange 3 thin slices sandwich bread, such as Pepperidge Farm Very Thin white bread, on a work surface. Top each with 1 deli-style slice cheddar cheese, another slice bread, another slice cheese and another slice bread. Trim and discard the crusts. Brush the sides of each stack with melted butter. Quarter each diagonally to form 12 triangles. Spear a 6-inch skewer into each quarter and butter the cut sides. Grill each side.",2024-08-22,http://myfridgefood.com/Media/Recipe/1340570164saussand-001.jpg
91b5e439-2d91-4793-91d7-b0f7bc1e88db,https://myfridgefood.com/recipes/entree-chicken/spinach-dip-stuffed-chicken/,30.0,738.0,4.0,35.2,39.8,58.6,,"directions     Preheat the oven to 350 degrees F. Heat olive oil in a large skillet over medium-high heat. Add the spinach, season with salt and pepper. Cook stirring often until spinach has wilted, 2-3 minutes. Remove from heat.   In a medium bowl combine the cooked spinach, cream cheese, mozzarella and garlic powder. Stir to combine.   Slice the chicken breasts in half crosswise. Cut a slit into the center of each half to make a pocket.   Take a heaping spoonful of the spinach dip mixture and pack it into the pocket. Pinch the edges of the chicken closed.   Place flour, beaten eggs and breadcrumbs into separate bowls.   Take a piece of the stuffed chicken and roll it first in the flour, then dip it in the egg, and then dredge in the breadcrumb until all sides are coated evenly. Repeat with the remaining chicken.   Heat the canola oil in a skillet over medium-high heat. Add the chicken and fry until browned on both sides. Remove from the pan and drain on a plate lined with paper towels.   Place the browned chicken onto a baking sheet. Place into the oven and bake for 20-25 minutes or until the chicken is fully cooked (the internal temperature has reached 165 degrees F.).",2024-08-22,http://myfridgefood.com/media/8272/spindipstuffedchicken-001.jpg
